avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
104.0,D00-PD,,0.525437,3,,medium,0.989281,Employed,3.0,115782
178.0,D00-SS,1.0,0.639517,5,,medium,0.853426,Employed,7.0,119489
134.0,D00-FN,,0.507309,2,,low,0.446784,Left,3.0,110688
250.0,D00-ENG,,0.587087,4,,medium,0.824547,Employed,3.0,115696
219.0,D00-SS,1.0,0.517559,4,,medium,0.598769,Employed,4.0,112008
203.0,D00-IT,,,5,,low,0.515213,Employed,2.0,111011
219.0,D00-ENG,,0.916486,4,,low,0.785479,Employed,2.0,116856
140.0,D00-SP,,0.757946,4,,low,0.577463,Employed,3.0,104582
204.0,D00-IT,,0.975235,4,,low,0.212499,Employed,6.0,117237
226.0,D00-SS,,0.659448,3,,low,0.69373,Employed,3.0,114881
248.0,D00-SP,,0.691575,4,,medium,0.215912,Employed,3.0,115462
175.0,D00-SS,1.0,0.936789,4,,high,0.9671,Employed,3.0,108269
231.0,D00-SS,,0.533486,3,,low,0.518847,Employed,3.0,100470
189.0,D00-SS,,0.801748,4,,medium,0.557363,Employed,3.0,104863
180.0,D00-ENG,,0.933865,5,,high,0.640399,Employed,2.0,101130
236.0,D00-AD,,0.474514,5,,low,0.264522,Employed,4.0,105924
173.0,D00-SS,,0.698146,4,,medium,0.493913,Employed,3.0,112639
147.0,D00-FN,,,4,,medium,0.647282,Employed,3.0,114004
269.0,D00-ENG,,,3,,medium,0.838066,Employed,2.0,107548
159.0,D00-SS,,0.533765,2,,low,0.457841,Left,3.0,107299
152.0,D00-SS,,0.538744,4,,low,0.896599,Employed,3.0,111288
198.0,D00-MN,,0.641581,4,,medium,0.531464,Employed,2.0,109905
168.0,D00-SP,,0.747792,2,,low,0.869815,Employed,3.0,116850
145.0,D00-SP,1.0,0.849129,3,,medium,0.87079,Employed,3.0,111733
229.0,D00-ENG,,0.905118,4,,low,0.676006,Employed,2.0,113443
167.0,-IT,1.0,,4,,medium,0.858297,Employed,3.0,110476
216.0,D00-SS,,,4,,medium,0.778524,Employed,3.0,107013
140.0,D00-SS,,0.449663,4,,low,0.99081,Employed,3.0,146129
213.0,D00-SS,,0.58017,3,,low,0.339281,Employed,6.0,104481
182.0,D00-IT,,0.48037,3,,low,0.417015,Employed,2.0,101218
278.0,D00-SS,1.0,0.40351,2,,low,0.467842,Employed,3.0,115496
88.0,D00-TP,,,1,,medium,,Employed,,100881
156.0,D00-ENG,,0.488729,2,,high,0.439895,Left,3.0,106161
200.0,D00-SS,,0.498927,5,,low,0.776496,Employed,3.0,109480
151.0,D00-PD,,0.46011,2,,low,0.433366,Left,3.0,109343
210.0,D00-SS,1.0,0.846724,5,,low,0.959369,Employed,2.0,113515
161.0,D00-MN,,0.533407,4,,high,0.499097,Employed,7.0,107652
304.0,D00-ENG,,0.818054,6,,low,0.0658422,Left,4.0,119702
255.0,D00-SS,,0.753843,4,,medium,0.535818,Employed,3.0,112830
151.0,D00-ENG,1.0,0.588328,5,,low,0.242158,Employed,4.0,101329
179.0,D00-ENG,,0.852492,5,,low,0.81894,Employed,3.0,107832
258.0,D00-SP,,1.0,5,,high,0.865149,Left,5.0,113497
128.0,D00-SS,,,2,,low,0.479284,Employed,3.0,136224
146.0,D00-MT,,0.595167,4,,low,0.547655,Employed,2.0,140512
252.0,D00-SS,1.0,0.562886,3,,low,0.717449,Employed,4.0,105686
157.0,D00-SS,,0.958484,4,,medium,0.706403,Employed,2.0,118305
180.0,D00-MN,,0.84612,3,1.0,high,0.494691,Employed,7.0,103978
139.0,,1.0,0.700978,3,,medium,0.87766,Employed,5.0,117076
129.0,D00-MN,,0.482256,2,,low,0.378168,Left,3.0,119640
257.0,D00-MT,1.0,0.772274,3,,medium,0.55641,Employed,2.0,119473
149.0,,,1.0,3,,medium,0.471986,Employed,2.0,107769
159.0,D00-SS,,0.488214,4,,low,0.511212,Employed,4.0,115492
266.0,D00-PD,,0.886862,4,,medium,0.474352,Employed,7.0,108414
201.0,D00-ENG,,0.957792,5,,low,0.970598,Employed,2.0,115266
145.0,D00-PD,,0.692696,5,,medium,0.941951,Employed,2.0,110274
178.0,D00-SP,,0.789692,3,,low,0.793218,Employed,3.0,109854
194.0,D00-IT,,0.459518,2,,low,0.536519,Employed,2.0,118481
214.0,D00-SP,,0.84294,3,,medium,0.0873923,Left,2.0,119945
247.0,D00-MN,,0.95336,4,,medium,0.578491,Employed,2.0,119916
146.0,-IT,,0.935399,3,,medium,0.572849,Employed,3.0,114068
175.0,D00-IT,,0.661831,3,,medium,0.732775,Employed,2.0,101119
202.0,D00-MT,,0.69908,3,,low,0.520273,Employed,3.0,112432
247.0,D00-MN,,0.526799,4,,low,0.599595,Employed,2.0,115786
143.0,D00-SS,,0.62818,5,,medium,0.862726,Employed,3.0,114816
145.0,D00-SP,,0.443188,3,,medium,0.474151,Employed,2.0,117755
249.0,D00-PD,,0.795131,4,,medium,0.592333,Employed,10.0,119729
210.0,D00-MN,,0.962917,5,1.0,medium,0.148425,Employed,7.0,112027
290.0,D00-SP,,0.867822,6,,low,0.152596,Left,4.0,110960
151.0,D00-PD,,,5,,medium,0.969617,Employed,3.0,115741
271.0,D00-SS,,0.610406,5,,low,0.568974,Employed,2.0,103659
264.0,D00-PD,1.0,0.597468,4,,low,0.521016,Employed,2.0,109027
179.0,D00-SP,,0.387612,2,1.0,low,0.678933,Employed,5.0,119802
187.0,,,0.818798,5,,medium,0.778071,Employed,4.0,107551
246.0,D00-ENG,,0.57728,3,,medium,0.707608,Employed,3.0,101278
244.0,D00-ENG,,0.686773,5,,low,0.879975,Employed,2.0,118138
218.0,D00-SS,,0.703423,6,,medium,0.399756,Employed,6.0,104966
206.0,D00-IT,,0.637246,3,,medium,0.558584,Employed,2.0,112336
206.0,D00-SS,,0.880262,4,,medium,0.80109,Employed,2.0,116733
138.0,D00-MT,,,3,,medium,0.762393,Employed,3.0,106428
255.0,D00-ENG,,0.870243,3,,low,0.932176,Employed,2.0,112060
228.0,D00-SP,,0.62789,4,,low,0.910682,Employed,4.0,110854
288.0,D00-SS,,0.826639,6,,medium,0.0994503,Left,4.0,106793
142.0,D00-SP,,0.661502,6,,low,0.099552,Employed,5.0,102576
213.0,D00-IT,,0.508523,4,,low,0.631126,Employed,2.0,104805
160.0,D00-SS,,0.762118,3,,medium,0.838713,Employed,3.0,112434
239.0,D00-FN,,0.795125,3,,high,0.561629,Employed,8.0,115042
156.0,D00-SS,,0.950516,5,,medium,0.84014,Employed,4.0,108770
149.0,D00-PD,,0.522762,3,,low,0.784819,Employed,10.0,116744
229.0,D00-ENG,,,4,,high,0.6937,Employed,2.0,138103
179.0,D00-SS,,0.831341,5,,low,0.623283,Employed,2.0,107969
249.0,D00-MT,,0.838055,4,,low,0.862592,Left,6.0,101334
210.0,D00-PD,,0.953588,4,,low,0.670038,Employed,3.0,109273
256.0,D00-ENG,,,3,,low,0.70895,Employed,3.0,145681
165.0,D00-IT,1.0,0.698451,3,,low,0.636434,Employed,3.0,117239
215.0,D00-SS,,0.515295,5,,low,0.834439,Employed,2.0,105315
152.0,D00-ENG,,0.543765,2,,low,0.395785,Left,3.0,113862
222.0,D00-ENG,,0.596829,4,,medium,0.572247,Employed,3.0,117490
277.0,D00-SP,,0.679229,5,,medium,0.0892722,Employed,3.0,114042
240.0,D00-FN,,0.929013,4,,low,0.767118,Employed,4.0,105122
226.0,D00-SS,,0.919898,3,,low,0.456922,Employed,3.0,117271
139.0,D00-SS,,0.776091,4,,low,0.64021,Employed,3.0,105597
270.0,D00-ENG,,0.650739,5,,high,0.639272,Employed,3.0,108570
218.0,D00-SS,1.0,0.759549,3,,medium,0.914476,Employed,2.0,139532
298.0,D00-IT,,0.860698,5,,low,0.151237,Left,4.0,117327
191.0,-IT,,0.744751,4,,high,0.610375,Employed,3.0,117485
159.0,D00-SP,1.0,0.744089,4,,low,0.951216,Employed,3.0,110917
142.0,D00-SP,,0.726469,4,,medium,0.661453,Employed,3.0,102305
223.0,D00-SP,,,4,,medium,0.731476,Employed,3.0,101908
201.0,D00-SS,,0.63628,4,,medium,0.572226,Employed,3.0,113881
139.0,D00-SS,,0.431539,5,,low,0.283338,Employed,4.0,109295
187.0,D00-SS,,,4,,medium,0.553313,Employed,2.0,101581
243.0,D00-MN,,0.714611,5,,medium,0.988441,Employed,6.0,116948
263.0,D00-MN,,0.802576,6,,high,0.247401,Employed,7.0,104152
203.0,D00-ENG,1.0,0.670405,3,,low,0.717261,Employed,2.0,109572
213.0,D00-SP,,,3,,low,0.503268,Employed,2.0,102464
249.0,D00-FN,1.0,0.883644,5,,medium,0.46543,Employed,3.0,113468
193.0,D00-FN,,0.990808,4,,low,0.695128,Employed,3.0,112337
205.0,D00-FN,,0.700025,3,,high,0.575655,Employed,4.0,118939
134.0,D00-SP,,0.854684,4,,low,0.702875,Employed,2.0,118321
302.0,D00-SS,,0.979543,7,,medium,0.139008,Left,4.0,111040
173.0,D00-PR,,0.871299,5,,low,0.819214,Employed,2.0,101828
211.0,D00-SS,,0.527771,3,,medium,0.938705,Employed,7.0,101164
242.0,D00-IT,,0.836196,3,,low,0.584838,Employed,2.0,106729
221.0,D00-PD,,0.979626,5,,low,0.744244,Left,5.0,104289
176.0,D00-MN,,0.671167,3,,medium,0.578304,Employed,3.0,115166
269.0,,,0.961438,6,,medium,0.180192,Employed,6.0,118765
246.0,D00-SP,,0.859737,5,,medium,0.875425,Employed,3.0,104037
161.0,D00-SS,1.0,,3,,medium,0.718939,Employed,2.0,119622
143.0,D00-ENG,,0.840232,5,,medium,0.965443,Employed,3.0,111902
163.0,,1.0,0.538953,4,,medium,0.732992,Employed,2.0,104895
266.0,D00-SS,,0.946963,3,,medium,0.603676,Employed,3.0,102339
197.0,D00-ENG,1.0,0.713031,5,,low,1.0,Employed,4.0,104979
135.0,D00-SP,,0.54977,2,,low,0.383416,Left,3.0,118944
109.0,D00-IT,,0.479429,2,,low,0.423524,Employed,3.0,109683
119.0,D00-ENG,,0.640114,3,,low,0.355802,Employed,2.0,103007
148.0,D00-SS,,0.460929,2,,low,0.422419,Left,3.0,108839
232.0,D00-PD,1.0,0.484471,3,,low,0.780423,Employed,3.0,107480
241.0,D00-AD,,0.946141,3,,low,0.693003,Employed,3.0,117303
286.0,D00-IT,,0.989923,6,,medium,0.172061,Left,4.0,100427
231.0,D00-SP,,0.937509,4,,medium,0.668369,Employed,3.0,110793
210.0,D00-SS,,0.736896,2,,medium,0.685204,Employed,2.0,145462
182.0,D00-SP,,0.864845,4,,medium,0.656775,Employed,3.0,118603
269.0,D00-SS,1.0,0.994445,3,,medium,0.65799,Employed,3.0,108262
151.0,D00-MN,,0.6553,4,1.0,medium,0.92838,Employed,3.0,105357
148.0,D00-ENG,1.0,0.801672,5,,medium,0.638118,Employed,2.0,109987
141.0,D00-SS,,0.525484,2,,low,0.326611,Left,3.0,111136
141.0,D00-FN,,0.758905,5,,high,0.23536,Employed,4.0,117716
196.0,D00-SS,,0.508791,4,,low,0.897576,Employed,2.0,109112
209.0,D00-SS,,,4,,low,1.0,Employed,2.0,100129
181.0,D00-MT,,,3,,medium,0.786336,Employed,3.0,103249
147.0,D00-PD,,0.496695,4,,medium,0.735574,Employed,2.0,100347
138.0,D00-SP,,0.536922,2,,low,0.517132,Left,3.0,106677
217.0,D00-SP,1.0,0.511463,4,,low,0.909123,Employed,6.0,116397
265.0,D00-SP,,0.738552,3,,medium,0.512818,Employed,3.0,109970
249.0,D00-SP,,0.731127,4,,medium,0.492926,Employed,4.0,102504
250.0,D00-SS,,0.494261,3,,low,0.641355,Employed,2.0,104484
208.0,D00-MN,,0.52889,3,,medium,0.600461,Employed,3.0,114564
269.0,D00-SP,,0.688158,5,,medium,0.545197,Employed,3.0,115640
132.0,D00-ENG,,0.506753,2,,low,0.407763,Left,3.0,100449
228.0,D00-SS,,,5,,medium,0.891159,Employed,3.0,114787
233.0,D00-MT,,0.709581,4,,low,0.618495,Employed,2.0,101883
216.0,D00-SS,1.0,0.508517,5,,medium,0.586561,Employed,2.0,111671
154.0,D00-SP,1.0,0.883603,5,,low,0.521,Employed,2.0,109927
153.0,D00-ENG,,0.465084,3,,medium,0.852763,Employed,4.0,114152
249.0,D00-ENG,,0.606256,4,,medium,0.860882,Employed,5.0,106537
133.0,D00-ENG,,0.977678,4,,low,0.635284,Employed,2.0,109986
221.0,-IT,,0.583062,3,,medium,0.591085,Employed,2.0,111395
260.0,D00-PR,1.0,0.714554,5,,low,0.833855,Employed,3.0,104005
178.0,D00-IT,,0.730144,3,,high,0.73337,Employed,4.0,114035
150.0,D00-FN,,0.755025,3,1.0,medium,0.167798,Employed,4.0,117651
188.0,-IT,,0.517124,3,,medium,0.727001,Employed,3.0,118895
131.0,D00-ENG,,0.411159,3,,low,0.6438,Employed,2.0,106082
264.0,D00-ENG,,0.879268,2,,medium,0.376812,Employed,5.0,102832
189.0,D00-MN,1.0,0.884533,3,,high,0.682121,Employed,3.0,100436
238.0,,,0.92677,3,,low,0.875168,Employed,2.0,110084
115.0,,,0.351809,2,,medium,0.46825,Employed,3.0,111403
172.0,D00-ENG,,0.683444,3,,low,0.639535,Employed,3.0,102830
140.0,D00-SP,,0.614717,2,,low,0.38595,Left,3.0,119687
158.0,D00-SS,1.0,0.610345,4,,medium,0.945604,Employed,3.0,100354
129.0,D00-SS,,0.538269,2,,low,0.466504,Left,3.0,109739
149.0,,,0.864665,3,,low,0.603765,Employed,3.0,111750
197.0,D00-ENG,,0.750305,4,1.0,low,0.820121,Employed,3.0,115054
286.0,D00-ENG,,0.997808,6,,medium,0.106361,Left,4.0,106820
250.0,D00-SS,,0.675957,3,,medium,0.5878,Employed,3.0,113954
132.0,D00-FN,,,2,,low,0.416456,Left,3.0,101759
138.0,D00-IT,,0.4112,2,1.0,low,0.484161,Left,3.0,118636
193.0,D00-SP,1.0,0.779256,3,,high,0.922647,Employed,3.0,104515
249.0,D00-SP,1.0,0.893548,4,,medium,0.148799,Employed,6.0,119674
155.0,D00-SS,,,3,1.0,low,0.460859,Employed,3.0,103935
146.0,,1.0,0.459685,3,,medium,0.388205,Employed,2.0,117736
144.0,D00-ENG,,0.562263,2,,low,0.350535,Left,3.0,106319
245.0,D00-IT,,0.96953,5,,low,0.792849,Left,5.0,102242
153.0,D00-SS,,0.523505,2,,low,0.399113,Left,3.0,111340
237.0,D00-IT,1.0,0.820317,3,,medium,0.622307,Employed,3.0,112519
176.0,D00-SS,1.0,0.488038,4,,low,0.186133,Employed,4.0,107868
253.0,D00-IT,,0.567975,3,,medium,0.803693,Employed,6.0,103419
265.0,D00-IT,,0.845768,5,,low,0.949897,Employed,2.0,101694
243.0,D00-ENG,1.0,,4,,low,0.795549,Employed,3.0,102178
270.0,D00-SP,,0.948313,4,,low,0.858882,Left,5.0,131799
174.0,D00-SS,,0.617602,6,,medium,0.127165,Employed,3.0,136351
211.0,D00-SS,,0.47549,3,,medium,0.74949,Employed,7.0,102679
180.0,D00-PD,,0.997238,2,,low,0.645135,Employed,2.0,109153
158.0,D00-SS,,0.49075,2,,medium,0.463728,Left,3.0,131546
141.0,D00-MT,1.0,0.667296,6,,medium,0.600459,Employed,3.0,115232
286.0,D00-IT,,0.744251,5,,low,0.343757,Employed,5.0,106532
228.0,D00-ENG,,0.951215,3,,medium,0.655164,Employed,4.0,114054
272.0,D00-SS,,0.725845,4,,medium,0.796283,Employed,2.0,113928
254.0,D00-SS,,0.878705,5,,low,0.781524,Left,6.0,103263
136.0,D00-SS,,0.604609,6,,high,0.309018,Employed,3.0,101020
176.0,D00-IT,,,3,,low,0.871386,Employed,3.0,112486
244.0,D00-SS,,0.992908,3,,medium,0.559198,Employed,3.0,108716
225.0,D00-SS,,0.787272,3,,low,0.181534,Employed,4.0,106467
164.0,D00-SS,,0.770425,3,,medium,1.0,Employed,3.0,112580
142.0,D00-SP,,0.583385,3,,high,0.691526,Employed,2.0,111865
233.0,D00-SS,,0.538743,4,,medium,0.740365,Employed,3.0,113709
188.0,,,0.661935,4,,low,0.861701,Employed,3.0,105118
226.0,D00-SS,1.0,0.948371,2,,medium,0.66072,Employed,3.0,119092
123.0,D00-SS,,0.548118,2,,low,0.946299,Employed,4.0,101874
265.0,D00-ENG,,0.57755,4,,low,0.995373,Employed,4.0,106358
119.0,D00-SS,,,3,,low,0.479612,Employed,2.0,112469
308.0,D00-ENG,,0.932072,6,,low,0.112795,Left,4.0,117088
210.0,D00-MN,,0.837113,3,,medium,0.789601,Employed,3.0,130281
158.0,D00-SP,,,2,,low,0.423326,Left,3.0,106461
138.0,D00-SP,,,2,,medium,0.431138,Left,3.0,101364
251.0,D00-SS,,0.877022,3,,medium,0.63842,Employed,10.0,109487
145.0,D00-PD,,0.716109,5,,medium,1.0,Employed,2.0,118314
142.0,D00-SS,,0.982972,5,,low,0.975298,Employed,4.0,106206
173.0,D00-FN,,0.702777,4,,low,0.836602,Employed,3.0,117640
241.0,D00-ENG,,0.633102,4,,low,0.973713,Employed,2.0,108259
272.0,-IT,1.0,0.730495,4,,low,0.538927,Employed,2.0,112497
195.0,D00-MN,,0.900752,5,,high,0.731368,Employed,6.0,115735
189.0,D00-FN,1.0,0.624821,2,,low,0.327156,Employed,4.0,145424
154.0,D00-SS,,0.688574,3,,medium,0.488529,Employed,2.0,114360
251.0,D00-SP,1.0,0.780973,4,,low,0.796433,Employed,2.0,106451
254.0,-IT,1.0,,4,,low,0.986943,Employed,2.0,119828
206.0,D00-SS,1.0,0.651195,5,,low,0.50326,Employed,4.0,110486
202.0,-IT,,0.949566,4,,medium,1.0,Employed,3.0,115475
254.0,D00-FN,,0.492888,2,,medium,0.742093,Employed,5.0,105040
138.0,D00-SP,,0.91595,3,,low,0.629564,Employed,10.0,143734
184.0,D00-SS,,0.511735,5,,medium,0.582231,Employed,4.0,110646
205.0,D00-SS,,,4,,medium,0.740408,Employed,3.0,105230
260.0,D00-MT,,0.870714,3,,medium,0.752522,Employed,3.0,109060
295.0,D00-PD,,0.858545,7,,low,0.0541599,Left,4.0,100407
260.0,D00-MT,1.0,0.760824,4,,low,0.948321,Employed,2.0,117593
238.0,D00-IT,,0.701655,4,,low,0.98001,Employed,3.0,115763
141.0,D00-ENG,,0.586579,3,,medium,1.0,Employed,3.0,104868
215.0,D00-SP,,0.478209,6,,low,0.935887,Employed,4.0,102086
200.0,D00-SS,,0.937844,5,,medium,0.710721,Employed,3.0,119761
135.0,D00-PR,1.0,0.970195,4,1.0,low,0.781198,Employed,3.0,114498
254.0,D00-SP,,0.916796,5,,low,0.673961,Employed,2.0,111102
269.0,D00-SS,,0.784764,5,,medium,0.663671,Employed,2.0,113933
216.0,D00-MT,,0.724349,4,,medium,0.753788,Employed,2.0,102185
226.0,D00-ENG,,0.993717,4,,low,0.869999,Employed,2.0,105963
265.0,D00-PD,,,3,,medium,0.739018,Employed,3.0,110491
195.0,D00-SS,,0.711928,6,,medium,0.108071,Employed,2.0,112295
131.0,D00-IT,,,2,,low,0.433422,Left,3.0,101305
163.0,D00-SS,,0.614713,2,,medium,0.634842,Employed,3.0,110572
281.0,D00-SS,1.0,0.554585,5,,low,0.802743,Employed,3.0,113182
209.0,D00-PD,,0.564777,3,,medium,0.748395,Employed,3.0,107858
247.0,D00-SS,,0.892586,6,,medium,0.0824497,Left,4.0,111765
242.0,D00-ENG,,0.485107,3,,low,0.89234,Employed,4.0,103101
182.0,D00-MT,,,3,,high,1.0,Employed,3.0,102340
134.0,D00-SP,,0.634309,3,,low,0.508246,Employed,3.0,118020
241.0,D00-SS,,0.798338,5,,medium,0.713277,Employed,2.0,118256
153.0,D00-SS,1.0,0.868729,3,,low,0.820938,Employed,3.0,101024
158.0,D00-ENG,,0.573089,4,,medium,0.874101,Employed,3.0,108552
229.0,D00-ENG,1.0,0.61659,4,,medium,1.0,Employed,2.0,115799
156.0,D00-SS,1.0,0.950282,4,,low,0.67206,Employed,2.0,116102
179.0,D00-ENG,,1.0,3,,low,0.844603,Employed,2.0,104562
233.0,D00-ENG,,0.711866,2,,medium,0.548347,Employed,3.0,119697
167.0,D00-SS,,0.612004,5,,low,0.699376,Employed,8.0,115488
229.0,D00-SP,,0.66937,6,,medium,0.51329,Employed,3.0,117452
168.0,D00-IT,,0.879796,3,,low,0.196961,Employed,4.0,113177
251.0,D00-MN,1.0,0.819368,4,1.0,low,0.622165,Employed,4.0,102683
178.0,D00-SP,,0.52025,4,,medium,0.646587,Employed,2.0,105622
197.0,D00-SS,,0.546479,4,,medium,0.565475,Employed,2.0,101814
243.0,,,0.821765,6,,low,0.164526,Left,4.0,101504
141.0,D00-SS,,0.99547,3,,low,0.930115,Employed,3.0,109577
261.0,D00-ENG,,0.916155,4,,low,0.189899,Employed,6.0,105898
250.0,D00-ENG,,0.852064,3,,medium,0.717557,Employed,6.0,100424
258.0,D00-FN,,,3,,low,0.60653,Employed,2.0,148490
126.0,D00-SP,,0.406675,2,,medium,0.365611,Left,3.0,104927
251.0,D00-FN,1.0,0.931572,3,,medium,0.548175,Employed,3.0,117100
223.0,D00-SS,,0.898076,4,,medium,0.78052,Employed,5.0,101600
272.0,D00-IT,,0.99939,3,,medium,0.560792,Employed,2.0,117578
270.0,D00-SS,1.0,0.651679,4,,medium,0.926113,Employed,3.0,111844
160.0,D00-SP,,0.604979,3,,medium,0.927801,Employed,10.0,114113
135.0,D00-ENG,,0.540156,2,,medium,0.365769,Left,3.0,102307
170.0,D00-SP,,0.758173,4,,medium,0.65056,Employed,3.0,110126
142.0,D00-IT,,0.701676,5,,medium,1.0,Employed,4.0,113842
143.0,-IT,,0.832683,6,,medium,0.199786,Employed,4.0,108350
180.0,D00-SS,,0.871248,2,,medium,0.74053,Employed,6.0,102352
134.0,,,0.730751,3,,low,0.904948,Employed,3.0,102428
226.0,,,0.86856,3,,low,0.762814,Employed,2.0,110399
207.0,D00-SP,,0.826694,3,,low,0.963944,Employed,2.0,112034
151.0,D00-SS,,0.66347,5,,medium,0.715657,Employed,3.0,112805
168.0,D00-ENG,,0.910032,4,,medium,0.805269,Employed,6.0,100892
130.0,D00-PR,,0.527108,4,,medium,0.502602,Employed,3.0,106725
251.0,D00-MN,1.0,0.828085,4,1.0,low,0.618268,Employed,4.0,109217
282.0,D00-SS,,0.833611,6,,low,0.111805,Left,4.0,107050
141.0,D00-SP,,0.542278,4,,medium,0.660444,Employed,4.0,118105
157.0,D00-SS,,0.539066,4,,low,0.718262,Employed,3.0,108969
156.0,D00-SS,1.0,0.448902,2,,low,0.437002,Left,3.0,107394
246.0,D00-SP,,,4,,low,0.51949,Employed,3.0,111636
225.0,D00-SS,,0.819784,3,,high,0.990446,Employed,2.0,116728
232.0,D00-ENG,,1.0,5,,medium,0.931429,Left,5.0,114358
120.0,D00-ENG,,0.653404,3,,low,0.262701,Employed,3.0,114701
136.0,D00-SS,,0.645563,4,,high,0.664039,Employed,3.0,104360
276.0,D00-PD,,0.919405,5,,medium,0.880555,Left,6.0,102677
250.0,,,0.587291,5,,low,1.0,Employed,3.0,118486
161.0,D00-ENG,,0.569382,5,,high,0.635015,Left,5.0,115022
135.0,D00-SS,,0.529152,2,,low,0.447377,Left,3.0,107498
146.0,D00-ENG,,0.471066,3,,medium,0.55418,Employed,2.0,106126
222.0,D00-SS,,0.653902,4,,medium,0.66209,Employed,4.0,112349
188.0,D00-ENG,,,4,,low,0.627502,Employed,2.0,107445
162.0,D00-SS,,,4,,medium,0.550492,Employed,2.0,102404
275.0,D00-PD,,0.573596,2,,low,0.894659,Employed,3.0,105489
139.0,D00-ENG,,0.687853,3,,low,0.812176,Employed,2.0,114784
113.0,D00-MN,1.0,0.7545,3,,medium,0.551144,Employed,3.0,119218
148.0,D00-ENG,,0.929032,4,,medium,0.968676,Employed,3.0,100930
148.0,D00-FN,,0.783476,4,,medium,0.71245,Employed,8.0,117211
176.0,D00-MN,,0.484729,4,,medium,1.0,Employed,8.0,110192
223.0,-IT,,0.8971,5,,medium,0.895458,Left,5.0,133677
194.0,D00-SP,,0.66394,4,,medium,0.120656,Employed,4.0,100145
186.0,D00-SP,,0.386113,4,,medium,0.375769,Employed,3.0,144205
229.0,D00-SS,,0.525359,4,,medium,0.690938,Employed,4.0,113496
125.0,D00-SS,1.0,1.0,2,,low,0.467484,Employed,4.0,116235
153.0,D00-ENG,,0.53209,2,,medium,0.466166,Left,3.0,118798
160.0,D00-SP,,0.617626,2,,low,0.647948,Employed,4.0,109202
204.0,D00-SS,,0.924088,5,,low,0.690391,Employed,5.0,110465
266.0,D00-SS,,0.551065,5,,medium,0.654061,Employed,2.0,100475
137.0,D00-ENG,,0.457087,2,,medium,0.350326,Left,3.0,115204
164.0,D00-MN,,0.924611,3,,medium,0.728909,Employed,10.0,106226
219.0,D00-SP,,1.0,4,,low,0.9008,Employed,2.0,114363
99.0,D00-ENG,,0.378573,2,,low,0.321092,Employed,4.0,118511
182.0,D00-ENG,1.0,0.801183,3,,low,0.755564,Employed,2.0,107176
210.0,D00-SP,,0.95422,5,,medium,0.806438,Employed,3.0,114554
240.0,D00-MT,1.0,0.85779,5,,medium,0.750633,Left,6.0,108527
109.0,D00-SP,,0.415611,6,,medium,0.257677,Employed,2.0,105901
178.0,D00-SP,,0.450185,4,,medium,0.859864,Employed,3.0,106204
205.0,D00-PD,,0.884792,3,,high,0.693421,Employed,3.0,103144
154.0,D00-SS,,0.477274,2,,medium,0.439233,Left,3.0,105879
259.0,D00-MT,,,3,,medium,0.632572,Employed,3.0,119075
267.0,D00-SS,,0.619966,4,,low,0.855214,Employed,4.0,119441
146.0,D00-SS,1.0,0.806601,3,,medium,0.477233,Employed,2.0,106221
173.0,D00-SS,,0.564012,5,,low,0.711568,Employed,4.0,110739
197.0,D00-SP,1.0,0.874128,3,,medium,0.822967,Employed,4.0,119739
129.0,D00-SP,,0.76608,3,,medium,0.551035,Employed,3.0,110782
123.0,-IT,,0.774735,2,,medium,0.508124,Employed,4.0,107214
179.0,D00-SS,1.0,0.403696,3,,low,0.548088,Employed,2.0,105689
133.0,D00-SS,,0.544696,2,,medium,0.386347,Left,3.0,102424
160.0,D00-SP,,,5,,medium,1.0,Employed,3.0,117857
260.0,D00-ENG,,0.896206,5,,low,0.548555,Employed,4.0,112866
134.0,D00-SS,,0.61036,4,,low,0.927701,Employed,4.0,105347
215.0,D00-IT,,0.921001,6,,low,0.989302,Employed,4.0,105065
204.0,D00-ENG,,0.606199,3,,medium,0.550681,Employed,3.0,101458
233.0,D00-SS,,0.621765,4,,medium,0.239153,Employed,5.0,111173
278.0,D00-SS,,0.853438,7,,low,0.117253,Left,4.0,105774
161.0,D00-ENG,,0.85737,5,,medium,0.563818,Employed,2.0,144273
252.0,D00-SS,,0.907275,6,,low,0.677649,Left,2.0,101171
245.0,D00-SP,,0.996045,4,,medium,0.748778,Left,5.0,104614
242.0,D00-MN,,0.840424,4,,medium,0.565675,Employed,2.0,115897
146.0,D00-SS,,0.869097,3,,low,0.570543,Employed,10.0,119509
257.0,D00-ENG,,0.391113,3,,medium,0.584183,Employed,3.0,106768
258.0,D00-SS,,0.611588,4,,medium,0.5325,Employed,3.0,100258
164.0,D00-IT,,0.67427,2,,medium,0.234585,Employed,4.0,103849
216.0,-IT,,0.736369,4,,medium,0.856901,Employed,4.0,116349
209.0,D00-ENG,,0.655482,3,,high,0.655031,Employed,3.0,116096
222.0,D00-SP,,0.888615,4,,low,0.974989,Employed,2.0,111270
268.0,D00-IT,,0.902763,4,,medium,0.522671,Employed,6.0,111471
176.0,D00-IT,,0.696249,3,,medium,0.814244,Employed,2.0,112689
274.0,D00-SS,,0.631304,4,,medium,0.541999,Employed,4.0,105684
